Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-AF-2689-10A-01D-0819-01	18	487753	511947	9	0.9541
TCGA-AF-2689-10A-01D-0819-01	18	513677	24447534	14791	0.0199
TCGA-AF-2689-10A-01D-0819-01	18	24449765	24450128	4	-1.3973
TCGA-AF-2689-10A-01D-0819-01	18	24450630	36514468	7730	0.0111
TCGA-AF-2689-10A-01D-0819-01	18	36514478	36524196	20	-0.5586
TCGA-AF-2689-10A-01D-0819-01	18	36524212	40224533	2360	0.0068
TCGA-AF-2689-10A-01D-0819-01	18	40228013	40236669	9	-0.94
TCGA-AF-2689-10A-01D-0819-01	18	40237063	45343952	3512	0.0222
TCGA-AF-2689-10A-01D-0819-01	18	45344882	45369671	20	1.0674
TCGA-AF-2689-10A-01D-0819-01	18	45370369	60362606	10580	0.0094
TCGA-AF-2689-10A-01D-0819-01	18	60362926	60368396	2	-2.2846
TCGA-AF-2689-10A-01D-0819-01	18	60368907	75169428	11045	-0.0316
TCGA-AF-2689-10A-01D-0819-01	18	75183139	76116029	447	0.2797
TCGA-AF-2689-10A-01D-0819-01	19	41910	306210	63	0.1545
TCGA-AF-2689-10A-01D-0819-01	19	315949	335644	15	0.5914
TCGA-AF-2689-10A-01D-0819-01	19	339950	434332	30	0.1205
TCGA-AF-2689-10A-01D-0819-01	19	434473	472281	10	0.8271
TCGA-AF-2689-10A-01D-0819-01	19	479822	778975	44	0.1165
TCGA-AF-2689-10A-01D-0819-01	19	816374	882523	18	0.7185
TCGA-AF-2689-10A-01D-0819-01	19	890673	1161606	84	0.0336
TCGA-AF-2689-10A-01D-0819-01	19	1161938	1222274	8	1.0541
TCGA-AF-2689-10A-01D-0819-01	19	1222529	1683600	116	0.1012
TCGA-AF-2689-10A-01D-0819-01	19	1692836	1797111	20	0.6201
TCGA-AF-2689-10A-01D-0819-01	19	1818912	2354564	131	0.0417
TCGA-AF-2689-10A-01D-0819-01	19	2356116	2371094	11	0.8717
TCGA-AF-2689-10A-01D-0819-01	19	2373591	2432690	17	-0.025
TCGA-AF-2689-10A-01D-0819-01	19	2433761	2450527	13	0.6107
TCGA-AF-2689-10A-01D-0819-01	19	2454628	2503049	32	0.005
TCGA-AF-2689-10A-01D-0819-01	19	2508610	2599182	34	0.4382
TCGA-AF-2689-10A-01D-0819-01	19	2603286	3233630	243	0.063
TCGA-AF-2689-10A-01D-0819-01	19	3234186	3270781	9	0.9029
TCGA-AF-2689-10A-01D-0819-01	19	3272677	4354017	271	0.0493
TCGA-AF-2689-10A-01D-0819-01	19	4357160	4617756	67	0.5119
TCGA-AF-2689-10A-01D-0819-01	19	4624381	5781302	500	0.0985
TCGA-AF-2689-10A-01D-0819-01	19	5782107	5833869	23	0.5111
TCGA-AF-2689-10A-01D-0819-01	19	5835673	7530391	845	0.0744
TCGA-AF-2689-10A-01D-0819-01	19	7531621	7546617	12	0.774
TCGA-AF-2689-10A-01D-0819-01	19	7559218	36943282	11809	0.0582
TCGA-AF-2689-10A-01D-0819-01	19	36944274	36949801	2	-3.2371
TCGA-AF-2689-10A-01D-0819-01	19	36950194	40537990	2396	0.0312
TCGA-AF-2689-10A-01D-0819-01	19	40538063	40553688	35	0.5987
TCGA-AF-2689-10A-01D-0819-01	19	40558584	44216676	1829	0.0354
TCGA-AF-2689-10A-01D-0819-01	19	44217621	44274125	39	0.5182
TCGA-AF-2689-10A-01D-0819-01	19	44274538	44391205	55	0.0613
TCGA-AF-2689-10A-01D-0819-01	19	44396580	44434467	18	0.6677
TCGA-AF-2689-10A-01D-0819-01	19	44434930	45051396	355	0.0273
TCGA-AF-2689-10A-01D-0819-01	19	45051411	45096473	25	0.4602
TCGA-AF-2689-10A-01D-0819-01	19	45098637	45756658	334	0.0206
TCGA-AF-2689-10A-01D-0819-01	19	45757823	45840800	31	0.4686
TCGA-AF-2689-10A-01D-0819-01	19	45844730	46026592	105	0.0046
TCGA-AF-2689-10A-01D-0819-01	19	46030675	46067806	38	0.45
TCGA-AF-2689-10A-01D-0819-01	19	46067859	48404090	1097	0.0439
TCGA-AF-2689-10A-01D-0819-01	19	48404438	48448077	19	-0.9681
TCGA-AF-2689-10A-01D-0819-01	19	48458499	48576925	58	0.0717
TCGA-AF-2689-10A-01D-0819-01	19	48576950	48651537	44	0.5442
TCGA-AF-2689-10A-01D-0819-01	19	48654537	50513025	1118	0.0353
TCGA-AF-2689-10A-01D-0819-01	19	50517466	50581490	23	0.6045
TCGA-AF-2689-10A-01D-0819-01	19	50583764	53867776	1513	0.0593
TCGA-AF-2689-10A-01D-0819-01	19	53874447	53905989	21	0.6926
TCGA-AF-2689-10A-01D-0819-01	19	53906086	58732344	2762	0.1042
TCGA-AF-2689-10A-01D-0819-01	19	58734567	59067638	221	0.4837
TCGA-AF-2689-10A-01D-0819-01	19	59070485	59389526	143	0.0732
TCGA-AF-2689-10A-01D-0819-01	19	59389681	59640277	130	0.4045
TCGA-AF-2689-10A-01D-0819-01	19	59641579	63570038	2431	0.0557
TCGA-AF-2689-10A-01D-0819-01	19	63573541	63789666	104	0.5203
TCGA-AF-2689-10A-01D-0819-01	20	9305	215325	165	0.0449
TCGA-AF-2689-10A-01D-0819-01	20	217006	364149	88	0.5
TCGA-AF-2689-10A-01D-0819-01	20	364956	1508999	953	0.0459
TCGA-AF-2689-10A-01D-0819-01	20	1509580	1530207	36	1.9645
TCGA-AF-2689-10A-01D-0819-01	20	1538257	3751428	1570	0.031
TCGA-AF-2689-10A-01D-0819-01	20	3751446	3929559	92	0.3861
TCGA-AF-2689-10A-01D-0819-01	20	3934645	3979452	32	0.9484
TCGA-AF-2689-10A-01D-0819-01	20	3982351	3996739	22	0.5116
TCGA-AF-2689-10A-01D-0819-01	20	3996824	4953683	804	0.0219
TCGA-AF-2689-10A-01D-0819-01	20	4955279	4969239	6	0.9868
TCGA-AF-2689-10A-01D-0819-01	20	4969500	61690281	38438	0.0238
TCGA-AF-2689-10A-01D-0819-01	20	61690299	62360926	286	0.4663
TCGA-AF-2689-10A-01D-0819-01	20	62362264	62426597	27	0.1302
TCGA-AF-2689-10A-01D-0819-01	21	9758742	9948776	28	0.6213
TCGA-AF-2689-10A-01D-0819-01	21	9952302	22573005	6444	0.0057
TCGA-AF-2689-10A-01D-0819-01	21	22577771	22586529	9	-1.1635
TCGA-AF-2689-10A-01D-0819-01	21	22588870	28609634	4620	-0.0043
TCGA-AF-2689-10A-01D-0819-01	21	28615970	28617339	2	-3.5688
TCGA-AF-2689-10A-01D-0819-01	21	28617740	36382732	5589	0.0118
TCGA-AF-2689-10A-01D-0819-01	21	36383127	36543972	115	0.3765
TCGA-AF-2689-10A-01D-0819-01	21	36544785	43388550	5604	0.0208
TCGA-AF-2689-10A-01D-0819-01	21	43388754	43498670	64	0.3529
TCGA-AF-2689-10A-01D-0819-01	21	43509017	43514390	2	-1.456
TCGA-AF-2689-10A-01D-0819-01	21	43514563	43702785	122	0.3245
TCGA-AF-2689-10A-01D-0819-01	21	43703318	43792481	61	-0.0182
TCGA-AF-2689-10A-01D-0819-01	21	43795301	43797240	2	-3.2145
TCGA-AF-2689-10A-01D-0819-01	21	43798095	44585274	405	0.0549
TCGA-AF-2689-10A-01D-0819-01	21	44587144	44692667	43	0.4446
TCGA-AF-2689-10A-01D-0819-01	21	44692780	45496094	515	0.0508
TCGA-AF-2689-10A-01D-0819-01	21	45496143	45892172	197	0.384
TCGA-AF-2689-10A-01D-0819-01	21	45902572	46499138	322	0.0113
TCGA-AF-2689-10A-01D-0819-01	21	46500907	46611544	55	0.5108
TCGA-AF-2689-10A-01D-0819-01	21	46613738	46921385	230	0.2321
TCGA-AF-2689-10A-01D-0819-01	22	14432528	14482524	11	-0.7632
TCGA-AF-2689-10A-01D-0819-01	22	14488143	15875551	364	0.0643
TCGA-AF-2689-10A-01D-0819-01	22	15879034	15879508	2	2.2631
TCGA-AF-2689-10A-01D-0819-01	22	15879890	15995213	88	0.0358
TCGA-AF-2689-10A-01D-0819-01	22	15995385	16024131	21	0.4983
TCGA-AF-2689-10A-01D-0819-01	22	16024264	16420160	291	0.0788
TCGA-AF-2689-10A-01D-0819-01	22	16425858	16448726	12	0.6006
TCGA-AF-2689-10A-01D-0819-01	22	16448785	16993557	395	0.0458
TCGA-AF-2689-10A-01D-0819-01	22	16993737	19795630	1668	0.3565
TCGA-AF-2689-10A-01D-0819-01	22	19795672	20170595	42	0.9133
TCGA-AF-2689-10A-01D-0819-01	22	20170674	20426802	90	0.4217
TCGA-AF-2689-10A-01D-0819-01	22	20428687	22613016	1608	0.1629
TCGA-AF-2689-10A-01D-0819-01	22	22613098	22651137	21	0.6694
TCGA-AF-2689-10A-01D-0819-01	22	22651273	22662933	8	1.2326
TCGA-AF-2689-10A-01D-0819-01	22	22667307	22732461	26	0.3758
TCGA-AF-2689-10A-01D-0819-01	22	22732736	23089782	193	0.0312
TCGA-AF-2689-10A-01D-0819-01	22	23090126	23209998	62	0.308
TCGA-AF-2689-10A-01D-0819-01	22	23210174	23989129	561	0.0247
TCGA-AF-2689-10A-01D-0819-01	22	23991376	24215704	216	0.3635
TCGA-AF-2689-10A-01D-0819-01	22	24216661	34768527	8108	0.0288
TCGA-AF-2689-10A-01D-0819-01	22	34768601	34810059	28	0.3927
TCGA-AF-2689-10A-01D-0819-01	22	34813887	34988756	136	0.0901
TCGA-AF-2689-10A-01D-0819-01	22	34993194	35045783	46	0.4324
TCGA-AF-2689-10A-01D-0819-01	22	35046260	36836634	1060	0.0607
TCGA-AF-2689-10A-01D-0819-01	22	36840544	36873399	27	0.5982
TCGA-AF-2689-10A-01D-0819-01	22	36874079	37620866	397	0.0514
TCGA-AF-2689-10A-01D-0819-01	22	37625201	37626850	3	1.5233
TCGA-AF-2689-10A-01D-0819-01	22	37629060	37724340	67	0.3357
TCGA-AF-2689-10A-01D-0819-01	22	37724419	40647057	1578	0.0513
TCGA-AF-2689-10A-01D-0819-01	22	40647871	40698881	29	0.631
TCGA-AF-2689-10A-01D-0819-01	22	40699041	41105517	217	0.0487
TCGA-AF-2689-10A-01D-0819-01	22	41106074	41311111	106	0.3809
TCGA-AF-2689-10A-01D-0819-01	22	41312516	49581321	6098	0.086
TCGA-AF-2689-10A-01D-0819-01	23	108477	19359541	11803	0.0291
TCGA-AF-2689-10A-01D-0819-01	23	19362580	19468044	68	0.4395
TCGA-AF-2689-10A-01D-0819-01	23	19468566	47765101	17298	0.0045
TCGA-AF-2689-10A-01D-0819-01	23	47767914	47906104	90	0.2639
TCGA-AF-2689-10A-01D-0819-01	23	47908544	47976456	51	-0.0887
TCGA-AF-2689-10A-01D-0819-01	23	47978259	48192395	58	0.3385
TCGA-AF-2689-10A-01D-0819-01	23	48193366	51427330	1437	0.0271
TCGA-AF-2689-10A-01D-0819-01	23	51436598	51450822	3	-1.3449
TCGA-AF-2689-10A-01D-0819-01	23	51453285	100139568	22111	0.0252
TCGA-AF-2689-10A-01D-0819-01	23	100140480	100237156	51	0.4347
TCGA-AF-2689-10A-01D-0819-01	23	100237241	151799342	30375	0.0173
TCGA-AF-2689-10A-01D-0819-01	23	151799906	151866880	50	0.45
TCGA-AF-2689-10A-01D-0819-01	23	151867597	153215652	647	0.0724
TCGA-AF-2689-10A-01D-0819-01	23	153215972	153274581	67	0.6116
TCGA-AF-2689-10A-01D-0819-01	23	153274653	154835548	553	0.103
TCGA-AF-2689-10A-01D-0819-01	24	2710438	3242449	195	-3.3431
TCGA-AF-2689-10A-01D-0819-01	24	3254088	5999989	576	-2.7646
TCGA-AF-2689-10A-01D-0819-01	24	6003672	6161425	68	-3.1511
TCGA-AF-2689-10A-01D-0819-01	24	6167901	6356423	85	-4.8608
TCGA-AF-2689-10A-01D-0819-01	24	6359046	7514037	494	-3.4193
TCGA-AF-2689-10A-01D-0819-01	24	7514617	7532116	16	-5.619
TCGA-AF-2689-10A-01D-0819-01	24	7532222	10369564	1154	-3.7494
TCGA-AF-2689-10A-01D-0819-01	24	10384614	13534015	696	-3.3236
TCGA-AF-2689-10A-01D-0819-01	24	13535818	13540211	5	-6.7203
TCGA-AF-2689-10A-01D-0819-01	24	13541682	13908366	160	-3.2704
TCGA-AF-2689-10A-01D-0819-01	24	13909253	17674648	1967	-3.606
TCGA-AF-2689-10A-01D-0819-01	24	17676255	17694743	10	-6.2704
TCGA-AF-2689-10A-01D-0819-01	24	17695184	18080874	193	-3.6048
TCGA-AF-2689-10A-01D-0819-01	24	18084284	19484001	672	-4.373
TCGA-AF-2689-10A-01D-0819-01	24	19484450	22925190	1276	-3.6811
TCGA-AF-2689-10A-01D-0819-01	24	22925469	23374340	79	-4.7601
TCGA-AF-2689-10A-01D-0819-01	24	23388906	24385184	144	-4.0925
TCGA-AF-2689-10A-01D-0819-01	24	24385517	24428795	16	-6.0743
TCGA-AF-2689-10A-01D-0819-01	24	24431761	25040317	172	-3.8832
TCGA-AF-2689-10A-01D-0819-01	24	25040616	25684358	82	-5.1165
TCGA-AF-2689-10A-01D-0819-01	24	25707759	26127308	92	-3.1349
TCGA-AF-2689-10A-01D-0819-01	24	26127580	26681504	197	-4.2984
TCGA-AF-2689-10A-01D-0819-01	24	26687080	26731140	13	-6.8118
TCGA-AF-2689-10A-01D-0819-01	24	26731407	26861404	51	-4.1125
TCGA-AF-2689-10A-01D-0819-01	24	26866725	57427647	176	-3.0653
TCGA-AF-2689-11A-01D-1550-01	1	51598	2004540	367	0.085
TCGA-AF-2689-11A-01D-1550-01	1	2005214	2005699	3	-1.393
TCGA-AF-2689-11A-01D-1550-01	1	2013924	16692220	8349	0.0151
TCGA-AF-2689-11A-01D-1550-01	1	16693206	16842765	47	-0.5618
TCGA-AF-2689-11A-01D-1550-01	1	16842898	16889665	25	0.2238
TCGA-AF-2689-11A-01D-1550-01	1	16890117	17082190	45	-0.6468
TCGA-AF-2689-11A-01D-1550-01	1	17083239	34876414	10339	0.0191
TCGA-AF-2689-11A-01D-1550-01	1	34876451	34877078	9	-1.0138
TCGA-AF-2689-11A-01D-1550-01	1	34886855	105820728	44863	0.016
TCGA-AF-2689-11A-01D-1550-01	1	105820759	105823898	16	-1.4207
TCGA-AF-2689-11A-01D-1550-01	1	105825578	110029023	2670	0.0094
TCGA-AF-2689-11A-01D-1550-01	1	110029038	110041701	18	0.9505
TCGA-AF-2689-11A-01D-1550-01	1	110044476	121023852	7158	0.0253
TCGA-AF-2689-11A-01D-1550-01	1	121024953	143579717	72	-0.3628
TCGA-AF-2689-11A-01D-1550-01	1	143580441	147220620	1130	-0.0015
TCGA-AF-2689-11A-01D-1550-01	1	147291426	147689083	163	-0.5646
TCGA-AF-2689-11A-01D-1550-01	1	147689241	147943765	19	0.136
TCGA-AF-2689-11A-01D-1550-01	1	147957888	148117444	68	-0.3015
TCGA-AF-2689-11A-01D-1550-01	1	148117513	150821800	1412	0.0209
TCGA-AF-2689-11A-01D-1550-01	1	150822151	150846245	28	0.6655
TCGA-AF-2689-11A-01D-1550-01	1	150846449	151026302	179	0.0574
TCGA-AF-2689-11A-01D-1550-01	1	151028547	151045067	40	0.7643
TCGA-AF-2689-11A-01D-1550-01	1	151045150	194981496	29538	0.0138
TCGA-AF-2689-11A-01D-1550-01	1	194994473	195068625	92	-0.4688
TCGA-AF-2689-11A-01D-1550-01	1	195068695	244413495	34284	0.0132
TCGA-AF-2689-11A-01D-1550-01	1	244414036	244414058	2	2.517
TCGA-AF-2689-11A-01D-1550-01	1	244417674	247191011	1634	0.0122
TCGA-AF-2689-11A-01D-1550-01	2	2784	13624530	10329	0.017
TCGA-AF-2689-11A-01D-1550-01	2	13626271	13634185	7	-1.3727
TCGA-AF-2689-11A-01D-1550-01	2	13637499	34373977	13680	0.0112
TCGA-AF-2689-11A-01D-1550-01	2	34377482	34379084	2	-2.0238
TCGA-AF-2689-11A-01D-1550-01	2	34379471	34538784	94	-0.0166
TCGA-AF-2689-11A-01D-1550-01	2	34544573	34590561	47	0.6283
TCGA-AF-2689-11A-01D-1550-01	2	34590667	76695822	28639	0.0142
TCGA-AF-2689-11A-01D-1550-01	2	76697974	76698934	6	-1.1822
TCGA-AF-2689-11A-01D-1550-01	2	76701094	89958702	7480	0.0015
TCGA-AF-2689-11A-01D-1550-01	2	90982622	91213017	55	-0.5342
TCGA-AF-2689-11A-01D-1550-01	2	91222676	132613694	21620	0.0093
TCGA-AF-2689-11A-01D-1550-01	2	132617094	132824496	47	-0.6146
TCGA-AF-2689-11A-01D-1550-01	2	132831006	146577834	8844	6.00E-04
TCGA-AF-2689-11A-01D-1550-01	2	146577856	146597523	42	0.5075
TCGA-AF-2689-11A-01D-1550-01	2	146597569	242738129	59119	0.0143
TCGA-AF-2689-11A-01D-1550-01	3	35345	6626211	5839	-0.0121
TCGA-AF-2689-11A-01D-1550-01	3	6626237	6627676	15	-1.005
TCGA-AF-2689-11A-01D-1550-01	3	6628068	68814718	41982	0.0108
TCGA-AF-2689-11A-01D-1550-01	3	68828854	68831448	16	-0.6969
TCGA-AF-2689-11A-01D-1550-01	3	68831476	75809615	4971	0.0122
TCGA-AF-2689-11A-01D-1550-01	3	75809746	75948421	40	-0.3653
TCGA-AF-2689-11A-01D-1550-01	3	75958595	76701619	425	0.0023
TCGA-AF-2689-11A-01D-1550-01	3	76702458	76702737	2	-2.3127
TCGA-AF-2689-11A-01D-1550-01	3	76702888	89469736	7221	0.0036
TCGA-AF-2689-11A-01D-1550-01	3	89469791	89498617	42	-0.5056
TCGA-AF-2689-11A-01D-1550-01	3	89498906	100420474	3256	-0.0055
TCGA-AF-2689-11A-01D-1550-01	3	100427148	100431746	27	-0.596
TCGA-AF-2689-11A-01D-1550-01	3	100431759	129874316	18118	0.014
TCGA-AF-2689-11A-01D-1550-01	3	129874479	129903989	15	0.7133
TCGA-AF-2689-11A-01D-1550-01	3	129904285	138515750	5184	0.0089
TCGA-AF-2689-11A-01D-1550-01	3	138515950	138515953	3	1.7113
TCGA-AF-2689-11A-01D-1550-01	3	138516112	163995843	15771	0.0109
TCGA-AF-2689-11A-01D-1550-01	3	163996153	164007552	8	-2.8559
TCGA-AF-2689-11A-01D-1550-01	3	164011324	164098609	52	-0.7431
TCGA-AF-2689-11A-01D-1550-01	3	164106536	164161257	52	0.0447
TCGA-AF-2689-11A-01D-1550-01	3	164161430	164164673	4	-1.8952
TCGA-AF-2689-11A-01D-1550-01	3	164164959	179843672	9636	0.0111
TCGA-AF-2689-11A-01D-1550-01	3	179845337	179848486	4	-1.6927
TCGA-AF-2689-11A-01D-1550-01	3	179848534	195723781	10415	0.0142
TCGA-AF-2689-11A-01D-1550-01	3	195726011	195734549	5	-1.2892
TCGA-AF-2689-11A-01D-1550-01	3	195734782	199380515	1802	1.00E-04
TCGA-AF-2689-11A-01D-1550-01	4	2281	56719	58	-0.4678
TCGA-AF-2689-11A-01D-1550-01	4	58821	3849416	1585	0.0131
TCGA-AF-2689-11A-01D-1550-01	4	3855606	4235191	83	-0.3876
TCGA-AF-2689-11A-01D-1550-01	4	4235598	9819488	4074	0.023
TCGA-AF-2689-11A-01D-1550-01	4	9832514	9840596	28	2.6677
TCGA-AF-2689-11A-01D-1550-01	4	9843312	9844366	7	0.9854
TCGA-AF-2689-11A-01D-1550-01	4	9845240	10001452	172	0.0044
TCGA-AF-2689-11A-01D-1550-01	4	10002252	10009766	15	-1.6764
TCGA-AF-2689-11A-01D-1550-01	4	10011816	34471867	16813	0.0125
TCGA-AF-2689-11A-01D-1550-01	4	34472494	34506308	30	0.4549
TCGA-AF-2689-11A-01D-1550-01	4	34506323	44700512	6644	0.0061
TCGA-AF-2689-11A-01D-1550-01	4	44700609	44701092	4	-3.1048
TCGA-AF-2689-11A-01D-1550-01	4	44705726	48784131	2321	0.0177
TCGA-AF-2689-11A-01D-1550-01	4	48788543	48849526	8	-0.9146
TCGA-AF-2689-11A-01D-1550-01	4	48856515	63350429	7040	0.0074
TCGA-AF-2689-11A-01D-1550-01	4	63352531	63353715	5	-1.4025
TCGA-AF-2689-11A-01D-1550-01	4	63353729	70177963	3867	-0.0202
TCGA-AF-2689-11A-01D-1550-01	4	70178395	70274578	46	0.454
TCGA-AF-2689-11A-01D-1550-01	4	70276618	72986536	1491	0.0207
TCGA-AF-2689-11A-01D-1550-01	4	72997988	72998173	2	-1.9168
TCGA-AF-2689-11A-01D-1550-01	4	72998481	108270949	21408	0.0151
TCGA-AF-2689-11A-01D-1550-01	4	108285200	108287684	12	-0.9246
TCGA-AF-2689-11A-01D-1550-01	4	108287696	108291077	8	0.1008
TCGA-AF-2689-11A-01D-1550-01	4	108291337	108293143	5	-1.0716
TCGA-AF-2689-11A-01D-1550-01	4	108293257	130282201	13174	0.016
TCGA-AF-2689-11A-01D-1550-01	4	130286996	130287610	2	-1.9426
TCGA-AF-2689-11A-01D-1550-01	4	130292013	135340818	2866	-0.0119
TCGA-AF-2689-11A-01D-1550-01	4	135341051	135356749	3	-1.6528
TCGA-AF-2689-11A-01D-1550-01	4	135356921	171498182	22425	0.0106
TCGA-AF-2689-11A-01D-1550-01	4	171498733	171509733	10	-0.7926
TCGA-AF-2689-11A-01D-1550-01	4	171510589	172605106	682	0.0041
TCGA-AF-2689-11A-01D-1550-01	4	172605921	172614299	12	0.9461
TCGA-AF-2689-11A-01D-1550-01	4	172614351	173224432	396	0.0094
TCGA-AF-2689-11A-01D-1550-01	4	173224503	173226108	13	-1.2318
TCGA-AF-2689-11A-01D-1550-01	4	173232554	191261904	12116	-0.0021
TCGA-AF-2689-11A-01D-1550-01	5	68532	9317682	7479	0.0024
TCGA-AF-2689-11A-01D-1550-01	5	9321658	9325665	7	-1.1
TCGA-AF-2689-11A-01D-1550-01	5	9330764	12872313	2732	0.0242
TCGA-AF-2689-11A-01D-1550-01	5	12872375	12948129	24	-0.6182
TCGA-AF-2689-11A-01D-1550-01	5	12948228	97069347	48590	0.0086
TCGA-AF-2689-11A-01D-1550-01	5	97070877	97125440	45	-0.7689
TCGA-AF-2689-11A-01D-1550-01	5	97139158	180307129	54000	0.01
TCGA-AF-2689-11A-01D-1550-01	5	180311316	180365870	21	0.669
TCGA-AF-2689-11A-01D-1550-01	5	180375006	180722926	169	0.0542
TCGA-AF-2689-11A-01D-1550-01	6	94661	199283	101	-0.0512
TCGA-AF-2689-11A-01D-1550-01	6	202353	260197	28	-0.9454
TCGA-AF-2689-11A-01D-1550-01	6	263804	712471	391	-0.0339
TCGA-AF-2689-11A-01D-1550-01	6	712657	712905	3	-1.6094
TCGA-AF-2689-11A-01D-1550-01	6	714798	17174332	12868	0.0182
TCGA-AF-2689-11A-01D-1550-01	6	17174574	17189267	12	-0.6795
TCGA-AF-2689-11A-01D-1550-01	6	17189395	19148098	1387	0.0229
TCGA-AF-2689-11A-01D-1550-01	6	19150160	19150797	3	-2.9986
TCGA-AF-2689-11A-01D-1550-01	6	19152681	25799123	4821	0.014
TCGA-AF-2689-11A-01D-1550-01	6	25804260	25822043	11	-0.6551
TCGA-AF-2689-11A-01D-1550-01	6	25822718	26779307	618	-0.0112
TCGA-AF-2689-11A-01D-1550-01	6	26789900	26804791	10	-0.8445
TCGA-AF-2689-11A-01D-1550-01	6	26806707	26957310	67	0.0747
TCGA-AF-2689-11A-01D-1550-01	6	26959777	27012738	5	-1.1359
TCGA-AF-2689-11A-01D-1550-01	6	27012807	29958359	1420	0.0229
TCGA-AF-2689-11A-01D-1550-01	6	29979615	30007656	13	-0.7409
TCGA-AF-2689-11A-01D-1550-01	6	30009543	31394255	658	0.0538
TCGA-AF-2689-11A-01D-1550-01	6	31394284	31404430	10	-1.199
TCGA-AF-2689-11A-01D-1550-01	6	31417903	32562501	509	0.0386
TCGA-AF-2689-11A-01D-1550-01	6	32564661	32758590	64	0.7351
TCGA-AF-2689-11A-01D-1550-01	6	32762618	54033163	13736	0.0165
TCGA-AF-2689-11A-01D-1550-01	6	54039026	54039378	7	1.0721
TCGA-AF-2689-11A-01D-1550-01	6	54039762	57452721	2031	0.0146
TCGA-AF-2689-11A-01D-1550-01	6	57453298	57599506	56	-0.3624
TCGA-AF-2689-11A-01D-1550-01	6	57604035	74648586	8427	0.0077
TCGA-AF-2689-11A-01D-1550-01	6	74648953	74658138	10	-1.9584
TCGA-AF-2689-11A-01D-1550-01	6	74660283	170892930	62627	0.0133
TCGA-AF-2689-11A-01D-1550-01	7	52911	133435717	82136	0.005
TCGA-AF-2689-11A-01D-1550-01	7	133435735	133446205	26	-1.2456
TCGA-AF-2689-11A-01D-1550-01	7	133446244	142154515	5700	9.00E-04
TCGA-AF-2689-11A-01D-1550-01	7	142156294	142165614	27	-1.7396
TCGA-AF-2689-11A-01D-1550-01	7	142165684	142998073	491	0.0245
TCGA-AF-2689-11A-01D-1550-01	7	142998205	143018007	8	0.9589
TCGA-AF-2689-11A-01D-1550-01	7	143028975	143079320	26	-0.0436
TCGA-AF-2689-11A-01D-1550-01	7	143079322	143142348	26	0.4952
TCGA-AF-2689-11A-01D-1550-01	7	143144674	143542557	294	0.0423
TCGA-AF-2689-11A-01D-1550-01	7	143548534	143680312	35	-1.1117
TCGA-AF-2689-11A-01D-1550-01	7	143681866	145847348	1323	-0.0298
TCGA-AF-2689-11A-01D-1550-01	7	145853110	145853798	3	1.7676
TCGA-AF-2689-11A-01D-1550-01	7	145857364	158819765	8370	0.009
TCGA-AF-2689-11A-01D-1550-01	8	21254	585875	335	0.0945
TCGA-AF-2689-11A-01D-1550-01	8	585892	585908	2	2.8236
TCGA-AF-2689-11A-01D-1550-01	8	591043	3895215	3304	0.0138
TCGA-AF-2689-11A-01D-1550-01	8	3895249	3895858	4	-1.4633
TCGA-AF-2689-11A-01D-1550-01	8	3897504	25030393	18189	0.0106
TCGA-AF-2689-11A-01D-1550-01	8	25030439	25040167	24	-1.2012
TCGA-AF-2689-11A-01D-1550-01	8	25047021	142643421	72588	0.0083
TCGA-AF-2689-11A-01D-1550-01	8	142644144	142695608	43	0.4512
TCGA-AF-2689-11A-01D-1550-01	8	142695987	146268959	1416	0.0216
TCGA-AF-2689-11A-01D-1550-01	9	36587	4249707	4409	0.0182
TCGA-AF-2689-11A-01D-1550-01	9	4250863	4260682	14	-1.4757
TCGA-AF-2689-11A-01D-1550-01	9	4263941	5069156	826	0.0312
TCGA-AF-2689-11A-01D-1550-01	9	5071416	5073017	13	-1.1117
TCGA-AF-2689-11A-01D-1550-01	9	5074226	6685986	1126	0.0384
TCGA-AF-2689-11A-01D-1550-01	9	6691145	6702314	8	-1.1859
TCGA-AF-2689-11A-01D-1550-01	9	6705049	105606318	50325	0.0149
TCGA-AF-2689-11A-01D-1550-01	9	105608517	105609111	2	-2.7742
TCGA-AF-2689-11A-01D-1550-01	9	105610523	137358684	22050	0.0182
TCGA-AF-2689-11A-01D-1550-01	9	137358972	137359537	3	1.4194
TCGA-AF-2689-11A-01D-1550-01	9	137359564	140211215	1104	0.0252
TCGA-AF-2689-11A-01D-1550-01	10	62759	46111486	31565	0.0108
TCGA-AF-2689-11A-01D-1550-01	10	46337321	46374530	10	-0.9186
TCGA-AF-2689-11A-01D-1550-01	10	46374540	46475717	68	-0.1168
TCGA-AF-2689-11A-01D-1550-01	10	46478798	46479827	22	1.0465
TCGA-AF-2689-11A-01D-1550-01	10	46482317	47056672	92	-0.2653
TCGA-AF-2689-11A-01D-1550-01	10	47057004	48522382	469	0.0221
TCGA-AF-2689-11A-01D-1550-01	10	48548797	48702576	11	-0.7715
TCGA-AF-2689-11A-01D-1550-01	10	48882777	56348747	5112	0.0185
TCGA-AF-2689-11A-01D-1550-01	10	56349060	56354043	4	-1.3798
TCGA-AF-2689-11A-01D-1550-01	10	56357300	124313242	45755	0.0165
TCGA-AF-2689-11A-01D-1550-01	10	124313756	124341003	11	-0.9462
