GeneSymbol	Chromosome	Strand	txStarts	txEnds	MappingID	TotalMappingNumber	AbnormalMerge	OverlapWith
KRTAP13-3	CHR21	-	31797710	31798230	1	1	N	
KRTAP13-4	CHR21	+	31802593	31803076	1	1	N	
KRTAP15-1	CHR21	+	31812645	31813098	1	1	N	
KRTAP19-1	CHR21	-	31852363	31852636	1	1	N	
KRTAP19-2	CHR21	-	31859508	31859667	1	1	N	
KRTAP19-3	CHR21	-	31863781	31864275	1	1	N	
KRTAP19-4	CHR21	-	31869173	31869428	1	1	N	
KRTAP19-5	CHR21	-	31874189	31874408	1	1	N	
KRTAP19-6	CHR21	-	31913853	31914181	1	1	N	
KRTAP19-7	CHR21	-	31933416	31933608	1	1	N	
KRTAP22-2	CHR21	-	31962423	31962716	1	1	N	
KRTAP6-3	CHR21	+	31964758	31965374	1	1	N	
KRTAP6-2	CHR21	-	31971004	31971193	1	1	N	
KRTAP22-1	CHR21	+	31973439	31973586	1	1	N	
KRTAP6-1	CHR21	-	31986004	31986223	1	1	N	
KRTAP20-1	CHR21	+	31988773	31988944	1	1	N	
KRTAP20-4	CHR21	+	31992945	31993169	1	1	N	
KRTAP20-2	CHR21	+	32007582	32007780	1	1	N	
KRTAP20-3	CHR21	+	32015182	32015455	1	1	N	
KRTAP21-3	CHR21	-	32090842	32091095	1	1	N	
KRTAP21-2	CHR21	-	32119268	32119520	1	1	N	
KRTAP21-1	CHR21	-	32127456	32127696	1	1	N	
KRTAP8-1	CHR21	-	32185014	32185570	1	1	N	
KRTAP7-1	CHR21	-	32201357	32202051	1	1	N	
KRTAP11-1	CHR21	-	32252963	32253874	1	1	N	
KRTAP19-8	CHR21	-	32410477	32410795	1	1	N	
TIAM1	CHR21	-	32490735	32931290	1	1	N	
SOD1	CHR21	+	33031934	33041243	1	1	N	
SCAF4	CHR21	-	33043312	33104431	1	1	N	
HUNK	CHR21	+	33245627	33376377	1	1	N	
LINC00159	CHR21	-	33452793	33458608	1	1	N	
MIS18A	CHR21	-	33640529	33651376	1	1	N	
MRAP	CHR21	+	33664123	33687094	1	1	N	
URB1	CHR21	-	33683329	33765312	1	1	N	SNORA80 CHR21 - 33749495 33749631;
SNORA80	CHR21	-	33749495	33749631	1	1	N	URB1 CHR21 - 33683329 33765312;
C21orf119	CHR21	+	33765441	33766266	1	1	N	
FAM176C	CHR21	+	33784751	33887697	1	1	N	
TCP10L	CHR21	-	33947150	33957845	1	1	N	
C21orf59	CHR21	-	33973983	33984918	1	1	N	
SYNJ1	CHR21	-	34001068	34100351	1	1	N	
GCFC1-AS1	CHR21	+	34100424	34115433	1	1	N	
GCFC1	CHR21	-	34106209	34144169	1	1	N	
C21orf49	CHR21	+	34144410	34170016	1	1	N	
C21orf62	CHR21	-	34162983	34186053	1	1	N	
OLIG2	CHR21	+	34398215	34401503	1	1	N	
OLIG1	CHR21	+	34442449	34444728	1	1	N	
C21orf54	CHR21	-	34537775	34542541	1	1	N	
IFNAR2	CHR21	+	34602230	34636820	1	1	N	
LOC100288432	CHR21	-	34637936	34638565	1	1	N	
IL10RB	CHR21	+	34638664	34669539	1	1	N	
IFNAR1	CHR21	+	34697213	34732128	1	1	N	
IFNGR2	CHR21	+	34775201	34809828	1	1	N	
TMEM50B	CHR21	-	34804792	34852316	1	1	N	
DNAJC28	CHR21	-	34860237	34864023	1	1	N	
GART	CHR21	-	34876237	34915198	1	1	N	
SON	CHR21	+	34915349	34949812	1	1	N	
DONSON	CHR21	-	34949858	34961014	1	1	N	
CRYZL1	CHR21	-	34961647	35014160	1	1	N	
ITSN1	CHR21	+	35014783	35261609	1	1	N	
ATP5O	CHR21	-	35275756	35288158	1	1	N	
LINC00649	CHR21	+	35303515	35343487	1	1	N	
MRPS6	CHR21	+	35445822	35515334	1	1	N	SLC5A3 CHR21 + 35445869 35478561;
SLC5A3	CHR21	+	35445869	35478561	1	1	N	MRPS6 CHR21 + 35445822 35515334;
LINC00310	CHR21	+	35552977	35562220	1	1	N	
KCNE2	CHR21	+	35736322	35743440	1	1	N	
FAM165B	CHR21	+	35747748	35761452	1	1	N	
KCNE1	CHR21	-	35818985	35884573	1	1	N	
RCAN1	CHR21	-	35888783	35987382	1	1	N	
CLIC6	CHR21	+	36041687	36090519	1	1	N	
LINC00160	CHR21	-	36096104	36109479	1	1	N	
LOC100506385	CHR21	+	36118121	36157168	1	1	N	
RUNX1	CHR21	-	36160097	36421595	1	1	N	RUNX1-IT1 CHR21 - 36410232 36411723;
RUNX1-IT1	CHR21	-	36410232	36411723	1	1	N	RUNX1 CHR21 - 36160097 36421595;
MIR802	CHR21	+	37093012	37093106	1	1	N	
SETD4	CHR21	-	37406838	37432819	1	1	N	
LOC100133286	CHR21	-	37441939	37498938	1	1	N	
CBR1	CHR21	+	37442284	37445462	1	1	N	
CBR3-AS1	CHR21	-	37504064	37528606	1	1	N	
CBR3	CHR21	+	37507262	37518860	1	1	N	
DOPEY2	CHR21	+	37536838	37666572	1	1	N	
MORC3	CHR21	+	37692486	37748944	1	1	N	
CHAF1B	CHR21	+	37757688	37789125	1	1	N	
CLDN14	CHR21	-	37832919	37948867	1	1	N	
SIM2	CHR21	+	38071990	38122510	1	1	N	
HLCS	CHR21	-	38123188	38362545	1	1	N	
DSCR6	CHR21	+	38378862	38391958	1	1	N	
PIGP	CHR21	-	38437663	38445458	1	1	N	
TTC3	CHR21	+	38445570	38575408	1	1	N	
DSCR9	CHR21	+	38580803	38594037	1	1	N	
DSCR3	CHR21	-	38595725	38639833	1	1	N	
DYRK1A	CHR21	+	38739858	38887679	1	1	N	
KCNJ6	CHR21	-	38996784	39288741	1	1	N	
DSCR4	CHR21	-	39426312	39493454	1	1	N	
DSCR8	CHR21	+	39493544	39528605	1	1	N	
DSCR10	CHR21	+	39578249	39580738	1	1	N	
KCNJ15	CHR21	+	39628663	39673746	1	1	N	
ERG	CHR21	-	39739182	40033704	1	1	N	
LINC00114	CHR21	-	40110878	40145401	1	1	N	
ETS2	CHR21	+	40177230	40196878	1	1	N	
PSMG1	CHR21	-	40547371	40555440	1	1	N	
BRWD1	CHR21	-	40557403	40685712	1	1	N	
BRWD1-IT2	CHR21	-	40685860	40686888	1	1	N	
BRWD1-AS1	CHR21	+	40687632	40695144	1	1	N	
HMGN1	CHR21	-	40714240	40721047	1	1	N	
WRB	CHR21	+	40752212	40769815	1	1	N	
LCA5L	CHR21	-	40777769	40816128	1	1	N	
SH3BGR	CHR21	+	40817796	40887433	1	1	N	
C21orf88	CHR21	-	40969074	40984749	1	1	N	
B3GALT5	CHR21	+	41029253	41034815	1	1	N	
IGSF5	CHR21	+	41117333	41174023	1	1	N	
PCP4	CHR21	+	41239346	41301322	1	1	N	
DSCAM	CHR21	-	41384342	42219039	1	1	N	DSCAM-IT1 CHR21 - 41990432 42002693;MIR4760 CHR21 - 41584278 41584358;
MIR4760	CHR21	-	41584278	41584358	1	1	N	DSCAM CHR21 - 41384342 42219039;
DSCAM-AS1	CHR21	+	41755009	41757285	1	1	N	
DSCAM-IT1	CHR21	-	41990432	42002693	1	1	N	DSCAM CHR21 - 41384342 42219039;
LINC00323	CHR21	-	42513426	42519991	1	1	N	
MIR3197	CHR21	+	42539483	42539556	1	1	N	
BACE2	CHR21	+	42539727	42648524	1	1	N	
PLAC4	CHR21	-	42547157	42557166	1	1	N	
FAM3B	CHR21	+	42688660	42729654	1	1	N	
MX2	CHR21	+	42733949	42780869	1	1	N	
MX1	CHR21	+	42792519	42831141	1	1	N	
TMPRSS2	CHR21	-	42836477	42880085	1	1	N	
LINC00111	CHR21	+	43099461	43117496	1	1	N	
LINC00479	CHR21	-	43131679	43135935	1	1	N	
LINC00112	CHR21	+	43136595	43137742	1	1	N	
RIPK4	CHR21	-	43159528	43187249	1	1	N	
PRDM15	CHR21	-	43218384	43299591	1	1	N	
C2CD2	CHR21	-	43305218	43373999	1	1	N	
ZNF295	CHR21	-	43406939	43430496	1	1	N	
ZNF295-AS1	CHR21	+	43442112	43445060	1	1	N	
UMODL1	CHR21	+	43483067	43563105	1	1	N	
C21orf128	CHR21	-	43522243	43528644	1	1	N	
ABCG1	CHR21	+	43619798	43717354	1	1	N	
TFF3	CHR21	-	43731776	43735706	1	1	N	
TFF2	CHR21	-	43766466	43771208	1	1	N	
TFF1	CHR21	-	43782390	43786644	1	1	N	
TMPRSS3	CHR21	-	43791995	43816955	1	1	N	
UBASH3A	CHR21	+	43823970	43867790	1	1	N	
RSPH1	CHR21	-	43892596	43916401	1	1	N	
SLC37A1	CHR21	+	43919741	44001550	1	1	N	
PDE9A	CHR21	+	44073861	44195618	1	1	N	
WDR4	CHR21	-	44263189	44299699	1	1	N	
NDUFV3	CHR21	+	44313377	44329773	1	1	N	
PKNOX1	CHR21	+	44394642	44453688	1	1	N	
CBS	CHR21	-	44473300	44496472	1	1	N	
U2AF1	CHR21	-	44513065	44527688	1	1	N	
CRYAA	CHR21	+	44589140	44592913	1	1	N	
SIK1	CHR21	-	44834397	44847002	1	1	N	
LINC00319	CHR21	+	44869903	44873771	1	1	N	
LINC00313	CHR21	-	44881973	44898103	1	1	N	
HSF2BP	CHR21	-	44949071	45079374	1	1	N	
RRP1B	CHR21	+	45079431	45115960	1	1	N	
PDXK	CHR21	+	45138977	45182188	1	1	N	
CSTB	CHR21	-	45193545	45196256	1	1	N	
RRP1	CHR21	+	45209417	45223983	1	1	N	
LOC284837	CHR21	-	45225638	45232448	1	1	N	
AGPAT3	CHR21	+	45285115	45407475	1	1	N	
TRAPPC10	CHR21	+	45432205	45526432	1	1	N	
PWP2	CHR21	+	45527207	45551063	1	1	N	
C21orf33	CHR21	+	45553493	45565605	1	1	N	
ICOSLG	CHR21	-	45646721	45660834	1	1	N	
DNMT3L	CHR21	-	45666221	45682099	1	1	N	
AIRE	CHR21	+	45705720	45718102	1	1	N	
PFKL	CHR21	+	45719924	45747261	1	1	N	
C21orf2	CHR21	-	45748826	45759285	1	1	N	
TRPM2	CHR21	+	45773483	45862964	1	1	N	
LRRC3-AS1	CHR21	-	45870868	45875167	1	1	N	
LRRC3	CHR21	+	45875392	45878739	1	1	N	
TSPEAR	CHR21	-	45917774	46131495	1	1	N	KRTAP10-1 CHR21 - 45959067 45960078;KRTAP10-2 CHR21 - 45970317 45971388;KRTAP10-3 CHR21 - 45977905 45978643;KRTAP10-5 CHR21 - 45999563 46000481;KRTAP10-6 CHR21 - 46011148 46012386;KRTAP12-1 CHR21 - 46101490 46102078;KRTAP12-2 CHR21 - 46086105 46086844;KRTAP12-4 CHR21 - 46074129 46074576;
C21orf90	CHR21	+	45937097	45938860	1	1	N	
KRTAP10-1	CHR21	-	45959067	45960078	1	1	N	TSPEAR CHR21 - 45917774 46131495;
KRTAP10-2	CHR21	-	45970317	45971388	1	1	N	TSPEAR CHR21 - 45917774 46131495;
KRTAP10-3	CHR21	-	45977905	45978643	1	1	N	TSPEAR CHR21 - 45917774 46131495;
KRTAP10-4	CHR21	+	45993605	45994987	1	1	N	
KRTAP10-5	CHR21	-	45999563	46000481	1	1	N	TSPEAR CHR21 - 45917774 46131495;
KRTAP10-6	CHR21	-	46011148	46012386	1	1	N	TSPEAR CHR21 - 45917774 46131495;
KRTAP10-7	CHR21	+	46020496	46022091	1	1	N	
KRTAP10-8	CHR21	+	46031995	46032871	1	1	N	
KRTAP10-9	CHR21	+	46047039	46048295	1	1	N	
KRTAP10-10	CHR21	+	46057272	46058372	1	1	N	
KRTAP10-11	CHR21	+	46066330	46067566	1	1	N	
KRTAP12-4	CHR21	-	46074129	46074576	1	1	N	TSPEAR CHR21 - 45917774 46131495;
KRTAP12-3	CHR21	+	46077848	46078258	1	1	N	
KRTAP12-2	CHR21	-	46086105	46086844	1	1	N	TSPEAR CHR21 - 45917774 46131495;
KRTAP12-1	CHR21	-	46101490	46102078	1	1	N	TSPEAR CHR21 - 45917774 46131495;
KRTAP10-12	CHR21	+	46117086	46117959	1	1	N	
UBE2G2	CHR21	-	46188494	46221751	1	1	N	
SUMO3	CHR21	-	46225531	46238044	1	1	N	
PTTG1IP	CHR21	-	46269499	46293818	1	1	N	
ITGB2	CHR21	-	46305867	46348753	1	1	N	
ITGB2-AS1	CHR21	+	46340949	46349595	1	1	N	
C21orf67	CHR21	-	46353198	46359828	1	1	N	
FAM207A	CHR21	+	46359954	46396888	1	1	N	
LINC00163	CHR21	-	46409778	46414001	1	1	N	
LINC00162	CHR21	-	46419126	46424642	1	1	N	
SSR4P1	CHR21	-	46490870	46493126	1	1	N	
ADARB1	CHR21	+	46494492	46646478	1	1	N	
POFUT2	CHR21	-	46683842	46707811	1	1	N	
LOC642852	CHR21	+	46707966	46717269	1	1	N	
COL18A1	CHR21	+	46825096	46933634	1	1	N	
COL18A1-AS2	CHR21	-	46827300	46829980	1	1	N	
COL18A1-AS1	CHR21	-	46839630	46844985	1	1	N	
SLC19A1	CHR21	-	46934628	46962385	1	1	N	
LOC100129027	CHR21	-	47247754	47256333	1	1	N	
PCBP3	CHR21	+	47269874	47362368	1	1	N	
COL6A1	CHR21	+	47401662	47424963	1	1	N	
COL6A2	CHR21	+	47518032	47552763	1	1	N	
FTCD	CHR21	-	47556175	47575481	1	1	N	
C21orf56	CHR21	-	47581061	47604373	1	1	N	
LSS	CHR21	-	47608359	47648738	1	1	N	
MCM3AP-AS1	CHR21	+	47649157	47671604	1	1	N	
MCM3AP	CHR21	-	47655047	47705236	1	1	N	
YBEY	CHR21	+	47706266	47717665	1	1	N	
C21orf58	CHR21	-	47721046	47743785	1	1	N	
PCNT	CHR21	+	47744035	47865682	1	1	N	
DIP2A	CHR21	+	47878861	47989926	1	1	N	DIP2A-IT1 CHR21 + 47882383 47889218;
DIP2A-IT1	CHR21	+	47882383	47889218	1	1	N	DIP2A CHR21 + 47878861 47989926;
S100B	CHR21	-	48018530	48025035	1	1	N	
PRMT2	CHR21	+	48055506	48085155	1	1	N	
POTEH	CHR22	-	16256331	16287937	1	1	N	
OR11H1	CHR22	-	16448823	16449804	1	1	N	
CCT8L2	CHR22	-	17071647	17073700	1	1	N	
TPTEP1	CHR22	+	17082800	17129720	1	1	N	
ANKRD62P1-PARP4P3	CHR22	-	17134598	17156430	1	1	N	
XKR3	CHR22	-	17264305	17302584	1	1	N	
HSFY1P1	CHR22	+	17308363	17310225	1	1	N	
GAB4	CHR22	-	17442826	17489112	1	1	N	
CECR7	CHR22	+	17517459	17539682	1	1	N	
IL17RA	CHR22	+	17565850	17596584	1	1	N	
CECR6	CHR22	-	17597188	17602257	1	1	N	
CECR5	CHR22	-	17618409	17646177	1	1	N	
CECR5-AS1	CHR22	+	17640278	17646335	1	1	N	
CECR1	CHR22	-	17660191	17690779	1	1	N	
CECR3	CHR22	-	17737749	17747623	1	1	N	
CECR2	CHR22	+	17956627	18033845	1	1	N	
SLC25A18	CHR22	+	18043182	18073647	1	1	N	
ATP6V1E1	CHR22	-	18074902	18111588	1	1	N	
BCL2L13	CHR22	+	18121349	18213621	1	1	N	
BID	CHR22	-	18216905	18257431	1	1	N	MIR3198-1 CHR22 - 18246945 18247025;
MIR3198-1	CHR22	-	18246945	18247025	1	1	N	BID CHR22 - 18216905 18257431;
MICAL3	CHR22	-	18270415	18507325	1	1	N	MIR648 CHR22 - 18463633 18463727;
MIR648	CHR22	-	18463633	18463727	1	1	N	MICAL3 CHR22 - 18270415 18507325;
FLJ41941	CHR22	+	18512150	18520734	1	1	N	
PEX26	CHR22	+	18560685	18573797	1	1	N	
TUBA8	CHR22	+	18593452	18614498	1	1	N	
USP18	CHR22	+	18632757	18660162	1	1	N	
GGT3P	CHR22	-	18761201	18779474	1	1	N	
DGCR6	CHR22	+	18893735	18899601	1	1	N	
PRODH	CHR22	-	18900286	18924066	1	1	N	
DGCR5	CHR22	+	18958010	18982142	1	1	N	
DGCR9	CHR22	+	19005346	19007761	1	1	N	
DGCR10	CHR22	+	19010136	19011063	1	1	N	
DGCR2	CHR22	-	19023794	19109967	1	1	N	DGCR11 CHR22 - 19033674 19035888;
DGCR11	CHR22	-	19033674	19035888	1	1	N	DGCR2 CHR22 - 19023794 19109967;
DGCR14	CHR22	-	19117791	19132190	1	1	N	
TSSK2	CHR22	+	19118320	19120136	1	1	N	
GSC2	CHR22	-	19136503	19137796	1	1	N	
SLC25A1	CHR22	-	19163087	19166338	1	1	N	
CLTCL1	CHR22	-	19166986	19279239	1	1	N	
HIRA	CHR22	-	19318223	19419219	1	1	N	
MRPL40	CHR22	+	19420035	19423596	1	1	N	
C22orf39	CHR22	-	19428409	19435755	1	1	N	
UFD1L	CHR22	-	19437463	19466738	1	1	N	
CDC45	CHR22	+	19467413	19508135	1	1	N	
CLDN5	CHR22	-	19510546	19512860	1	1	N	
LOC150185	CHR22	-	19553652	19554362	1	1	N	
SEPT5	CHR22	+	19701986	19710845	1	1	N	SEPT5-GP1BB CHR22 + 19704742 19712297;
SEPT5-GP1BB	CHR22	+	19704742	19712297	1	1	N	GP1BB CHR22 + 19711065 19712297;SEPT5 CHR22 + 19701986 19710845;
GP1BB	CHR22	+	19711065	19712297	1	1	N	SEPT5-GP1BB CHR22 + 19704742 19712297;
TBX1	CHR22	+	19744225	19771112	1	1	N	
GNB1L	CHR22	-	19775933	19842462	1	1	N	C22orf29 CHR22 - 19833660 19842371;
C22orf29	CHR22	-	19833660	19842371	1	1	N	GNB1L CHR22 - 19775933 19842462;
TXNRD2	CHR22	-	19863039	19929359	1	1	N	
COMT	CHR22	+	19929262	19957498	1	1	N	MIR4761 CHR22 + 19951275 19951357;
MIR4761	CHR22	+	19951275	19951357	1	1	N	COMT CHR22 + 19929262 19957498;
ARVCF	CHR22	-	19957401	20004309	1	1	N	
C22orf25	CHR22	+	20008630	20053447	1	1	N	MIR185 CHR22 + 20020661 20020743;
MIR185	CHR22	+	20020661	20020743	1	1	N	C22orf25 CHR22 + 20008630 20053447;
DGCR8	CHR22	+	20067754	20099400	1	1	N	MIR1306 CHR22 + 20073580 20073665;MIR3618 CHR22 + 20073268 20073356;
MIR3618	CHR22	+	20073268	20073356	1	1	N	DGCR8 CHR22 + 20067754 20099400;
MIR1306	CHR22	+	20073580	20073665	1	1	N	DGCR8 CHR22 + 20067754 20099400;
TRMT2A	CHR22	-	20099388	20104818	1	1	N	
RANBP1	CHR22	+	20105023	20114704	1	1	N	
ZDHHC8	CHR22	+	20119363	20135530	1	1	N	
LOC388849	CHR22	-	20136108	20137431	1	1	N	
LOC284865	CHR22	-	20186252	20192441	1	1	N	
LOC150197	CHR22	+	20193854	20196060	1	1	N	
RTN4R	CHR22	-	20228937	20255816	1	1	N	MIR1286 CHR22 - 20236656 20236734;
MIR1286	CHR22	-	20236656	20236734	1	1	N	RTN4R CHR22 - 20228937 20255816;
DGCR6L	CHR22	-	20301760	20307628	1	1	N	
LOC729444	CHR22	+	20325589	20350461	1	1	N	
TMEM191B	CHR22	+	20377668	20380440	1	1	N	
PI4KAP1	CHR22	-	20383730	20398695	1	1	N	
RIMBP3	CHR22	-	20455993	20461786	1	1	N	
ZNF74	CHR22	+	20748404	20762753	1	1	N	
SCARF2	CHR22	-	20778873	20792146	1	1	N	
KLHL22	CHR22	-	20795805	20850170	1	1	N	
MED15	CHR22	+	20861885	20941919	1	1	N	
POM121L4P	CHR22	+	21043842	21046009	1	1	N	
TMEM191A	CHR22	+	21055401	21058891	1	1	N	
PI4KA	CHR22	-	21061978	21213100	1	1	N	
SERPIND1	CHR22	+	21128382	21142008	1	1	N	
SNAP29	CHR22	+	21213291	21245501	1	1	N	
CRKL	CHR22	+	21271713	21308037	1	1	N	
AIFM3	CHR22	+	21319417	21335649	1	1	N	
LZTR1	CHR22	+	21336557	21353326	1	1	N	
THAP7	CHR22	-	21354060	21356404	1	1	N	
THAP7-AS1	CHR22	+	21356210	21364663	1	1	N	
TUBA3FP	CHR22	-	21362495	21368576	1	1	N	
P2RX6	CHR22	+	21369441	21382302	1	1	N	
SLC7A4	CHR22	-	21383006	21386847	1	1	N	
P2RX6P	CHR22	-	21396680	21398538	1	1	N	
LOC400891	CHR22	+	21400248	21418457	1	1	N	
BCRP2	CHR22	+	21457304	21476575	1	1	N	
POM121L8P	CHR22	+	21636713	21652015	1	1	N	
RIMBP3B	CHR22	+	21738039	21743455	1	1	N	
HIC2	CHR22	+	21771692	21805750	1	1	N	
TMEM191C	CHR22	+	21821458	21824224	1	1	N	
PI4KAP2	CHR22	-	21827286	21871780	1	1	N	
RIMBP3C	CHR22	-	21899957	21905750	1	1	N	
UBE2L3	CHR22	+	21903735	21978323	1	1	N	
YDJC	CHR22	-	21982377	21984340	1	1	N	
CCDC116	CHR22	+	21987085	21991616	1	1	N	
SDF2L1	CHR22	+	21996541	21998588	1	1	N	
MIR301B	CHR22	+	22007269	22007347	1	1	N	
MIR130B	CHR22	+	22007592	22007674	1	1	N	
PPIL2	CHR22	+	22020272	22052202	1	1	N	
YPEL1	CHR22	-	22051825	22090071	1	1	N	
MAPK1	CHR22	-	22113946	22221970	1	1	N	
PPM1F	CHR22	-	22273791	22307250	1	1	N	
TOP3B	CHR22	-	22311402	22337147	1	1	N	
VPREB1	CHR22	+	22599199	22599926	1	1	N	
LOC96610	CHR22	+	22652462	22677324	1	1	N	
ZNF280B	CHR22	-	22838771	22863505	1	1	N	
ZNF280A	CHR22	-	22868060	22874613	1	1	N	
PRAME	CHR22	-	22890122	22901696	1	1	N	
LOC648691	CHR22	+	22901755	22909007	1	1	N	
POM121L1P	CHR22	-	22974027	22987012	1	1	N	
GGTLC2	CHR22	+	22988781	22990368	1	1	N	
MIR650	CHR22	+	23165269	23165365	1	1	N	
IGLL5	CHR22	+	23229959	23238013	1	1	N	
RTDR1	CHR22	-	23401592	23484241	1	1	N	
GNAZ	CHR22	+	23412668	23467221	1	1	N	
RAB36	CHR22	+	23487512	23506531	1	1	N	
BCR	CHR22	+	23522551	23660224	1	1	N	FBXW4P1 CHR22 + 23604953 23607186;
FBXW4P1	CHR22	+	23604953	23607186	1	1	N	BCR CHR22 + 23522551 23660224;
CES5AP1	CHR22	-	23701792	23724313	1	1	N	
ZDHHC8P1	CHR22	-	23732791	23744799	1	1	N	
IGLL1	CHR22	-	23915312	23922495	1	1	N	
C22orf43	CHR22	-	23950638	23974508	1	1	N	
GUSBP11	CHR22	-	23980674	24059610	1	1	N	
RGL4	CHR22	+	24033047	24041363	1	1	N	
ZNF70	CHR22	-	24083771	24093279	1	1	N	
VPREB3	CHR22	-	24094929	24096630	1	1	N	
C22orf15	CHR22	+	24105207	24108050	1	1	N	
CHCHD10	CHR22	-	24108020	24110141	1	1	N	
MMP11	CHR22	+	24115035	24126503	1	1	N	
SMARCB1	CHR22	+	24129149	24176705	1	1	N	
DERL3	CHR22	-	24176689	24181199	1	1	N	
SLC2A11	CHR22	+	24199058	24227725	1	1	N	
LOC284889	CHR22	-	24235896	24241117	1	1	N	
MIF	CHR22	+	24236564	24237409	1	1	N	
GSTT2B	CHR22	-	24299600	24303368	1	1	N	
DDTL	CHR22	+	24309025	24314748	1	1	N	
DDT	CHR22	-	24313553	24322019	1	1	N	
GSTT2	CHR22	+	24322313	24326106	1	1	N	
GSTTP1	CHR22	-	24340594	24347258	1	1	N	
LOC391322	CHR22	+	24373116	24374043	1	1	N	
GSTT1	CHR22	-	24376138	24384284	1	1	N	
GSTTP2	CHR22	-	24385937	24401899	1	1	N	
CABIN1	CHR22	+	24407764	24574596	1	1	N	
SUSD2	CHR22	+	24577443	24585074	1	1	N	
GGT5	CHR22	-	24615621	24641110	1	1	N	
POM121L9P	CHR22	+	24647588	24661492	1	1	N	
SPECC1L	CHR22	+	24666789	24813708	1	1	N	
ADORA2A	CHR22	+	24823529	24838325	1	1	N	
C22orf45	CHR22	-	24825177	24890783	1	1	N	
UPB1	CHR22	+	24891250	24922553	1	1	N	
C22orf13	CHR22	-	24936405	24951275	1	1	N	
SNRPD3	CHR22	+	24951617	24968509	1	1	N	
GGT1	CHR22	+	24979717	25024972	1	1	N	
FAM211B	CHR22	-	24981590	24989035	1	1	N	
BCRP3	CHR22	+	25028881	25049327	1	1	N	
POM121L10P	CHR22	-	25041132	25055114	1	1	N	
PIWIL3	CHR22	-	25115000	25170687	1	1	N	
TOP1P2	CHR22	+	25160467	25161986	1	1	N	
SGSM1	CHR22	+	25202135	25322813	1	1	N	
TMEM211	CHR22	-	25331207	25335314	1	1	N	
KIAA1671	CHR22	+	25423940	25593415	1	1	N	
LOC100128531	CHR22	-	25498383	25508659	1	1	N	
CRYBB3	CHR22	+	25595824	25603324	1	1	N	
CRYBB2	CHR22	+	25615611	25627836	1	1	N	
IGLL3P	CHR22	+	25714223	25716193	1	1	N	
LRP5L	CHR22	-	25747384	25777544	1	1	N	
CRYBB2P1	CHR22	+	25844053	25857645	1	1	N	
ADRBK2	CHR22	+	25960860	26125258	1	1	N	
MYO18B	CHR22	+	26138119	26427007	1	1	N	
SEZ6L	CHR22	+	26565439	26779563	1	1	N	
ASPHD2	CHR22	+	26825279	26840978	1	1	N	
HPS4	CHR22	-	26846848	26879829	1	1	N	
SRRD	CHR22	+	26879849	26887904	1	1	N	
TFIP11	CHR22	-	26887893	26908437	1	1	N	
TPST2	CHR22	-	26921713	26986089	1	1	N	MIR548J CHR22 - 26951177 26951289;
MIR548J	CHR22	-	26951177	26951289	1	1	N	TPST2 CHR22 - 26921713 26986089;
CRYBB1	CHR22	-	26995361	27013991	1	1	N	
CRYBA4	CHR22	+	27017927	27026636	1	1	N	
MIAT	CHR22	+	27053445	27072440	1	1	N	
MN1	CHR22	-	28144264	28197486	1	1	N	
PITPNB	CHR22	-	28247656	28315255	1	1	N	
TTC28-AS1	CHR22	+	28315363	28398667	1	1	N	MIR3199-2 CHR22 + 28316513 28316599;
MIR3199-1	CHR22	-	28316512	28316600	1	1	N	
MIR3199-2	CHR22	+	28316513	28316599	1	1	N	TTC28-AS1 CHR22 + 28315363 28398667;
TTC28	CHR22	-	28374001	29075853	1	1	N	
CHEK2	CHR22	-	29083730	29137822	1	1	N	
HSCB	CHR22	+	29138042	29153496	1	1	N	
CCDC117	CHR22	+	29168661	29185283	1	1	N	
XBP1	CHR22	-	29190547	29196560	1	1	N	
ZNRF3	CHR22	+	29279754	29453476	1	1	N	
ZNRF3-AS1	CHR22	-	29420986	29427464	1	1	N	
C22orf31	CHR22	-	29454659	29457907	1	1	N	
KREMEN1	CHR22	+	29469065	29564321	1	1	N	
EMID1	CHR22	+	29601900	29655586	1	1	N	
RHBDD3	CHR22	-	29655843	29663914	1	1	N	
EWSR1	CHR22	+	29663997	29696515	1	1	N	
GAS2L1	CHR22	+	29702996	29708774	1	1	N	
RASL10A	CHR22	-	29708921	29711745	1	1	N	
AP1B1	CHR22	-	29723668	29784572	1	1	N	MIR3653 CHR22 - 29729146 29729256;SNORD125 CHR22 - 29729151 29729247;
MIR3653	CHR22	-	29729146	29729256	1	1	N	AP1B1 CHR22 - 29723668 29784572;SNORD125 CHR22 - 29729151 29729247;
SNORD125	CHR22	-	29729151	29729247	1	1	N	AP1B1 CHR22 - 29723668 29784572;MIR3653 CHR22 - 29729146 29729256;
RFPL1-AS1	CHR22	-	29833003	29838118	1	1	N	
RFPL1	CHR22	+	29834571	29838444	1	1	N	
NEFH	CHR22	+	29876180	29887277	1	1	N	
THOC5	CHR22	-	29904155	29949736	1	1	N	
NIPSNAP1	CHR22	-	29950797	29977326	1	1	N	
NF2	CHR22	+	29999544	30094589	1	1	N	
CABP7	CHR22	+	30116343	30127820	1	1	N	
ZMAT5	CHR22	-	30126944	30162969	1	1	N	
UQCR10	CHR22	+	30163357	30166402	1	1	N	
ASCC2	CHR22	-	30184596	30234293	1	1	N	
MTMR3	CHR22	+	30279157	30426857	1	1	N	
