GeneSymbol	Chromosome	Strand	txStarts	txEnds	MappingID	TotalMappingNumber	AbnormalMerge	OverlapWith
RNF123	CHR3	+	49701953	49733966	1	1	N	
AMIGO3	CHR3	-	49729270	49732242	1	1	N	
GMPPB	CHR3	-	49733935	49736388	1	1	N	
IP6K1	CHR3	-	49736731	49798977	1	1	N	
CDHR4	CHR3	-	49803170	49812258	1	1	N	
FAM212A	CHR3	+	49815690	49817467	1	1	N	
UBA7	CHR3	-	49817641	49826395	1	1	N	MIR5193 CHR3 - 49818573 49818682;
MIR5193	CHR3	-	49818573	49818682	1	1	N	UBA7 CHR3 - 49817641 49826395;
TRAIP	CHR3	-	49841031	49868996	1	1	N	
CAMKV	CHR3	-	49870425	49882373	1	1	N	
MST1R	CHR3	-	49899439	49916310	1	1	N	
MON1A	CHR3	-	49921305	49942449	1	1	N	
RBM6	CHR3	+	49952480	50089689	1	1	N	
RBM5	CHR3	+	50101344	50131401	1	1	N	
LUST	CHR3	-	50112039	50113425	1	1	N	
SEMA3F	CHR3	+	50167851	50201512	1	1	N	
GNAT1	CHR3	+	50204046	50210133	1	1	N	
SLC38A3	CHR3	+	50217695	50233410	1	1	N	
GNAI2	CHR3	+	50248650	50271790	1	1	N	
SEMA3B	CHR3	+	50280043	50289576	1	1	N	
C3orf45	CHR3	+	50291521	50300549	1	1	N	
IFRD2	CHR3	-	50300166	50305030	1	1	N	
HYAL3	CHR3	-	50305262	50311903	1	1	N	NAT6 CHR3 - 50308836 50311856;
NAT6	CHR3	-	50308836	50311856	1	1	N	HYAL3 CHR3 - 50305262 50311903;
HYAL1	CHR3	-	50312323	50324816	1	1	N	
HYAL2	CHR3	-	50330224	50335285	1	1	N	
TUSC2	CHR3	-	50337344	50340672	1	1	N	
RASSF1	CHR3	-	50342220	50353371	1	1	N	
ZMYND10	CHR3	-	50353540	50358160	1	1	N	
NPRL2	CHR3	-	50359922	50363490	1	1	N	
CYB561D2	CHR3	+	50363300	50366500	1	1	N	
TMEM115	CHR3	-	50367183	50371943	1	1	N	
CACNA2D2	CHR3	-	50375234	50515896	1	1	N	
C3orf18	CHR3	-	50570459	50583462	1	1	N	
HEMK1	CHR3	+	50581912	50597425	1	1	N	
CISH	CHR3	-	50618888	50624266	1	1	N	
MAPKAPK3	CHR3	+	50624296	50661732	1	1	N	
MIR4787	CHR3	+	50687514	50687598	1	1	N	
DOCK3	CHR3	+	50687675	51396669	1	1	N	
MANF	CHR3	+	51397731	51401868	1	1	N	
RBM15B	CHR3	+	51403738	51410376	1	1	N	
VPRBP	CHR3	-	51408337	51509058	1	1	N	
RAD54L2	CHR3	+	51550635	51672652	1	1	N	
TEX264	CHR3	+	51680261	51713379	1	1	N	
GRM2	CHR3	+	51716120	51727665	1	1	N	
IQCF6	CHR3	-	51787616	51788243	1	1	N	
IQCF4	CHR3	+	51826658	51828691	1	1	N	
IQCF3	CHR3	+	51835938	51839914	1	1	N	
IQCF2	CHR3	+	51870684	51872480	1	1	N	
IQCF5	CHR3	-	51882776	51884640	1	1	N	
IQCF1	CHR3	-	51903931	51912426	1	1	N	
RRP9	CHR3	-	51942485	51950962	1	1	N	
PARP3	CHR3	+	51951400	51957923	1	1	N	
GPR62	CHR3	+	51964369	51966560	1	1	N	
PCBP4	CHR3	-	51966509	51976522	1	1	N	
ABHD14B	CHR3	-	51977565	51983686	1	1	N	
ABHD14A	CHR3	+	51984081	51990256	1	1	N	ABHD14A-ACY1 CHR3 + 51984081 51998258;
ABHD14A-ACY1	CHR3	+	51984081	51998258	1	1	N	ABHD14A CHR3 + 51984081 51990256;ACY1 CHR3 + 51992339 51998258;
ACY1	CHR3	+	51992339	51998258	1	1	N	ABHD14A-ACY1 CHR3 + 51984081 51998258;
RPL29	CHR3	-	52002683	52004998	1	1	N	
DUSP7	CHR3	-	52057976	52065501	1	1	N	
C3orf74	CHR3	-	52071149	52074168	1	1	N	
POC1A	CHR3	-	52084288	52163746	1	1	N	
ALAS1	CHR3	+	52207138	52223383	1	1	N	
TLR9	CHR3	-	52230135	52235219	1	1	N	
TWF2	CHR3	-	52237665	52248223	1	1	N	
PPM1M	CHR3	+	52254848	52259655	1	1	N	
WDR82	CHR3	-	52263477	52287699	1	1	N	MIRLET7G CHR3 - 52277333 52277417;
MIRLET7G	CHR3	-	52277333	52277417	1	1	N	WDR82 CHR3 - 52263477 52287699;
GLYCTK	CHR3	+	52296875	52304312	1	1	N	
MIR135A1	CHR3	-	52303274	52303364	1	1	N	
DNAH1	CHR3	+	52325374	52409553	1	1	N	
BAP1	CHR3	-	52410064	52419049	1	1	N	
PHF7	CHR3	+	52419566	52432697	1	1	N	
SEMA3G	CHR3	-	52442307	52454083	1	1	N	
TNNC1	CHR3	-	52460146	52463097	1	1	N	
NISCH	CHR3	+	52464563	52502128	1	1	N	
STAB1	CHR3	+	52504395	52533551	1	1	N	
NT5DC2	CHR3	-	52533424	52544133	1	1	N	
C3orf78	CHR3	+	52545660	52549626	1	1	N	
PBRM1	CHR3	-	52554407	52694906	1	1	N	
GNL3	CHR3	+	52694975	52703550	1	1	N	SNORD19 CHR3 + 52698295 52698371;SNORD19B CHR3 + 52699793 52699886;SNORD69 CHR3 + 52701791 52701868;
SNORD19	CHR3	+	52698295	52698371	1	1	N	GNL3 CHR3 + 52694975 52703550;
SNORD19B	CHR3	+	52699793	52699886	1	1	N	GNL3 CHR3 + 52694975 52703550;
SNORD69	CHR3	+	52701791	52701868	1	1	N	GNL3 CHR3 + 52694975 52703550;
GLT8D1	CHR3	-	52703543	52715088	1	1	N	
SPCS1	CHR3	+	52714896	52717237	1	1	N	
NEK4	CHR3	-	52719835	52780005	1	1	N	
ITIH1	CHR3	+	52786641	52801124	1	1	N	
ITIH3	CHR3	+	52803823	52818065	1	1	N	
ITIH4	CHR3	-	52822045	52839757	1	1	N	
MUSTN1	CHR3	-	52842170	52844275	1	1	N	TMEM110-MUSTN1 CHR3 - 52842170 52906637;
TMEM110-MUSTN1	CHR3	-	52842170	52906637	1	1	N	MUSTN1 CHR3 - 52842170 52844275;TMEM110 CHR3 - 52845811 52906637;
TMEM110	CHR3	-	52845811	52906637	1	1	N	TMEM110-MUSTN1 CHR3 - 52842170 52906637;
SFMBT1	CHR3	-	52912622	53055129	1	1	N	
RFT1	CHR3	-	53097540	53139510	1	1	N	
PRKCD	CHR3	+	53170262	53201773	1	1	N	
TKT	CHR3	-	53233762	53265170	1	1	N	
DCP1A	CHR3	-	53292484	53356694	1	1	N	MIR1303 CHR3 - 53318410 53409557;
MIR1303	CHR3	-	53318410	53409557	1	1	N	DCP1A CHR3 - 53292484 53356694;
CACNA1D	CHR3	+	53504070	53821532	1	1	N	
CHDH	CHR3	-	53825363	53855460	1	1	N	
IL17RB	CHR3	+	53855616	53874867	1	1	N	
ACTR8	CHR3	-	53876133	53891269	1	1	N	
SELK	CHR3	-	53894265	53901029	1	1	N	
CACNA2D3	CHR3	+	54131732	55083624	1	1	N	
ESRG	CHR3	-	54641190	54648924	1	1	N	
CACNA2D3-AS1	CHR3	-	54883671	54910322	1	1	N	
LRTM1	CHR3	-	54927420	54937112	1	1	N	
WNT5A	CHR3	-	55474782	55496710	1	1	N	
ERC2	CHR3	-	55517375	56477431	1	1	N	ERC2-IT1 CHR3 - 55666279 55668537;MIR3938 CHR3 - 55861559 55861662;
ERC2-IT1	CHR3	-	55666279	55668537	1	1	N	ERC2 CHR3 - 55517375 56477431;
MIR3938	CHR3	-	55861559	55861662	1	1	N	ERC2 CHR3 - 55517375 56477431;
CCDC66	CHR3	+	56566223	56630888	1	1	N	
FAM208A	CHR3	-	56629199	56692175	1	1	N	
ARHGEF3	CHR3	-	56736485	57088376	1	1	N	
ARHGEF3-AS1	CHR3	+	56949107	56969920	1	1	N	
SPATA12	CHR3	+	57069508	57084500	1	1	N	
IL17RD	CHR3	-	57099049	57174443	1	1	N	
HESX1	CHR3	-	57206983	57209320	1	1	N	
APPL1	CHR3	+	57236804	57282538	1	1	N	
ASB14	CHR3	-	57277418	57301750	1	1	N	
DNAH12	CHR3	-	57302766	57505111	1	1	N	
PDE12	CHR3	+	57517020	57522808	1	1	N	
ARF4	CHR3	-	57532129	57558255	1	1	N	
FAM116A	CHR3	-	57586220	57653856	1	1	N	
SLMAP	CHR3	+	57718213	57889934	1	1	N	
FLNB	CHR3	+	57969166	58133022	1	1	N	
DNASE1L3	CHR3	-	58153392	58171770	1	1	N	
ABHD6	CHR3	+	58198298	58255501	1	1	N	
RPP14	CHR3	+	58267011	58280960	1	1	N	
PXK	CHR3	+	58293656	58385918	1	1	N	
PDHB	CHR3	-	58388396	58394619	1	1	N	
KCTD6	CHR3	+	58452862	58463127	1	1	N	
ACOX2	CHR3	-	58465902	58497969	1	1	N	
FAM107A	CHR3	-	58524884	58538531	1	1	N	
FAM3D	CHR3	-	58594709	58627601	1	1	N	
C3orf67	CHR3	-	58702776	59010755	1	1	N	
FHIT	CHR3	-	59710075	61212173	1	1	N	
PTPRG	CHR3	+	61522282	62255613	1	1	N	
LOC100506994	CHR3	-	62222533	62279662	1	1	N	
C3orf14	CHR3	+	62280435	62294360	1	1	N	
FEZF2	CHR3	-	62330386	62334230	1	1	N	
CADPS	CHR3	-	62359060	62836104	1	1	N	
LOC285401	CHR3	+	63063403	63085777	1	1	N	
SYNPR	CHR3	+	63238953	63577637	1	1	N	
SYNPR-AS1	CHR3	-	63384311	63510767	1	1	N	
SNTN	CHR3	+	63613383	63625931	1	1	N	
C3orf49	CHR3	+	63780080	63809352	1	1	N	
THOC7	CHR3	-	63794585	63824637	1	1	N	
ATXN7	CHR3	+	63825272	63964176	1	1	N	
PSMD6-AS2	CHR3	+	63964737	63972957	1	1	N	
PSMD6	CHR3	-	63971270	63984160	1	1	N	
PRICKLE2-AS1	CHR3	+	64028679	64063847	1	1	N	
LOC100287879	CHR3	-	64039076	64048079	1	1	N	
PRICKLE2	CHR3	-	64054565	64186171	1	1	N	
PRICKLE2-AS2	CHR3	+	64064185	64067074	1	1	N	
PRICKLE2-AS3	CHR3	+	64148259	64162276	1	1	N	
ADAMTS9	CHR3	-	64476370	64648405	1	1	N	
ADAMTS9-AS2	CHR3	+	64645585	64972183	1	1	N	
MAGI1	CHR3	-	65314945	65999549	1	1	N	
MAGI1-AS1	CHR3	+	65854530	65886012	1	1	N	
SLC25A26	CHR3	+	66094324	66512041	1	1	N	
LRIG1	CHR3	-	66511910	66633535	1	1	N	
KBTBD8	CHR3	+	67131416	67144322	1	1	N	
MIR4272	CHR3	+	67358577	67358641	1	1	N	
SUCLG2	CHR3	-	67493573	67787728	1	1	N	
FAM19A1	CHR3	+	68123423	68677461	1	1	N	
FAM19A4	CHR3	-	68863604	69064451	1	1	N	
EOGT	CHR3	-	69107057	69145464	1	1	N	
TMF1	CHR3	-	69151667	69184174	1	1	N	MIR3136 CHR3 - 69180798 69180876;
MIR3136	CHR3	-	69180798	69180876	1	1	N	TMF1 CHR3 - 69151667 69184174;
UBA3	CHR3	-	69186570	69212214	1	1	N	
ARL6IP5	CHR3	+	69216779	69237929	1	1	N	
LMOD3	CHR3	-	69238728	69254436	1	1	N	
FRMD4B	CHR3	-	69301835	69518120	1	1	N	
MITF	CHR3	+	69871275	70100178	1	1	N	
FOXP1	CHR3	-	71086554	71715830	1	1	N	MIR1284 CHR3 - 71673810 71673930;
MIR1284	CHR3	-	71673810	71673930	1	1	N	FOXP1 CHR3 - 71086554 71715830;
EIF4E3	CHR3	-	71811129	71886614	1	1	N	
GPR27	CHR3	+	71885890	71887018	1	1	N	
PROK2	CHR3	-	71903495	71917047	1	1	N	
LOC201617	CHR3	+	72283097	72306180	1	1	N	
RYBP	CHR3	-	72506433	72578464	1	1	N	
SHQ1	CHR3	-	72881117	72980288	1	1	N	
GXYLT2	CHR3	+	73020074	73107212	1	1	N	
PPP4R2	CHR3	+	73128808	73197701	1	1	N	EBLN2 CHR3 + 73193499 73195161;
EBLN2	CHR3	+	73193499	73195161	1	1	N	PPP4R2 CHR3 + 73128808 73197701;
PDZRN3	CHR3	-	73514341	73756762	1	1	N	
CNTN3	CHR3	-	74394411	74653033	1	1	N	
FAM86DP	CHR3	-	75553392	75566956	1	1	N	
MIR1324	CHR3	+	75762603	75762699	1	1	N	
FLJ20518	CHR3	+	75796170	75799058	1	1	N	FRG2C CHR3 + 75796176 75799058;
FRG2C	CHR3	+	75796176	75799058	1	1	N	FLJ20518 CHR3 + 75796170 75799058;
LOC401074	CHR3	+	75804121	75811144	1	1	N	
ZNF717	CHR3	-	75868718	75916945	1	1	N	
MIR4273	CHR3	+	75870120	75870204	1	1	N	
ROBO2	CHR3	+	77171983	77781804	1	1	N	
ROBO1	CHR3	-	78729077	79899749	1	1	N	
GBE1	CHR3	-	81621539	81893640	1	1	N	
LOC440970	CHR3	-	84770245	85001416	1	1	N	
CADM2	CHR3	+	85090822	86206269	1	1	N	MIR5688 CHR3 + 85517549 85517632;
MIR5688	CHR3	+	85517549	85517632	1	1	N	CADM2 CHR3 + 85090822 86206269;
CADM2-AS2	CHR3	-	85931826	85959890	1	1	N	
RNU6-69	CHR3	-	86573003	86573051	1	1	N	
VGLL3	CHR3	-	87069812	87122947	1	1	N	
MIR4795	CHR3	-	87358028	87358117	1	1	N	
CHMP2B	CHR3	+	87359102	87387388	1	1	N	
POU1F1	CHR3	-	87391472	87408427	1	1	N	
HTR1F	CHR3	+	88114415	88125609	1	1	N	
CGGBP1	CHR3	-	88183789	88281706	1	1	N	
ZNF654	CHR3	+	88270951	88276504	1	1	N	
C3orf38	CHR3	+	88281582	88289805	1	1	N	
EPHA3	CHR3	+	89239363	89613974	1	1	N	
PROS1	CHR3	-	95074570	95175624	1	1	N	
ARL13B	CHR3	+	95181672	95257212	1	1	N	
STX19	CHR3	-	95215904	95230144	1	1	N	
DHFRL1	CHR3	-	95259455	95264757	1	1	N	
NSUN3	CHR3	+	95264544	95328320	1	1	N	
LOC255025	CHR3	+	96139796	96192859	1	1	N	
EPHA6	CHR3	+	98016114	98950476	1	1	N	
ARL6	CHR3	+	98966284	99000063	1	1	N	
CRYBG3	CHR3	+	99023573	99146520	1	1	N	
MINA	CHR3	-	99143350	99173985	1	1	N	
GABRR3	CHR3	-	99188216	99236838	1	1	N	
OR5AC2	CHR3	+	99288706	99289636	1	1	N	
OR5H1	CHR3	+	99334231	99335173	1	1	N	
OR5H14	CHR3	+	99350919	99351852	1	1	N	
OR5H15	CHR3	+	99370233	99371175	1	1	N	
OR5H6	CHR3	+	99465818	99466796	1	1	N	
OR5H2	CHR3	+	99484421	99485366	1	1	N	
OR5K4	CHR3	+	99555387	99556353	1	1	N	
OR5K3	CHR3	+	99592199	99593165	1	1	N	
OR5K1	CHR3	+	99671110	99672062	1	1	N	
OR5K2	CHR3	+	99699214	99700165	1	1	N	
CLDND1	CHR3	-	99717006	99724600	1	1	N	
GPR15	CHR3	+	99733567	99734650	1	1	N	
CPOX	CHR3	-	99780979	99795145	1	1	N	
ST3GAL6-AS1	CHR3	-	99915866	99934185	1	1	N	
ST3GAL6	CHR3	+	99933769	99997379	1	1	N	
DCBLD2	CHR3	-	99997503	100103223	1	1	N	
COL8A1	CHR3	+	100840129	100998267	1	1	N	
CMSS1	CHR3	+	101019367	101380166	1	1	N	
FILIP1L	CHR3	-	101034677	101316039	1	1	N	MIR3921 CHR3 - 101165847 101165932;
MIR3921	CHR3	-	101165847	101165932	1	1	N	FILIP1L CHR3 - 101034677 101316039;
TMEM30C	CHR3	+	101387357	101395720	1	1	N	
TBC1D23	CHR3	+	101462350	101526786	1	1	N	
NIT2	CHR3	+	101536251	101557168	1	1	N	
TOMM70A	CHR3	-	101564992	101602932	1	1	N	
LNP1	CHR3	+	101602726	101657860	1	1	N	
TMEM45A	CHR3	+	101694152	101778975	1	1	N	
GPR128	CHR3	+	101811122	101897013	1	1	N	
TFG	CHR3	+	101910823	101950501	1	1	N	
ABI3BP	CHR3	-	101950868	102195024	1	1	N	
IMPG2	CHR3	-	102424079	102522109	1	1	N	
SENP7	CHR3	-	102525807	102714775	1	1	N	
FAM172BP	CHR3	+	102720400	102725421	1	1	N	
TRMT10C	CHR3	+	102763401	102767779	1	1	N	
PCNP	CHR3	+	102775731	102795971	1	1	N	
ZBTB11	CHR3	-	102850972	102878678	1	1	N	
LOC100009676	CHR3	+	102877963	102880747	1	1	N	
RPL24	CHR3	-	102882623	102888253	1	1	N	
LOC285359	CHR3	+	102913967	102914950	1	1	N	
CEP97	CHR3	+	102926183	102968871	1	1	N	
NXPE3	CHR3	+	102980718	103029765	1	1	N	NFKBIZ CHR3 + 103029523 103062559;
NFKBIZ	CHR3	+	103029523	103062559	1	1	N	NXPE3 CHR3 + 102980718 103029765;
LOC152225	CHR3	+	103142392	103199460	1	1	N	
ZPLD1	CHR3	+	103636548	103681375	1	1	N	
ALCAM	CHR3	+	106568246	106778447	1	1	N	
CBLB	CHR3	-	106859798	107070577	1	1	N	
LOC100302640	CHR3	-	108311326	108442175	1	1	N	
LOC344595	CHR3	+	108442228	108528501	1	1	N	
CCDC54	CHR3	+	108578877	108580171	1	1	N	
BBX	CHR3	+	108724472	109012739	1	1	N	
LINC00635	CHR3	-	109043198	109079605	1	1	N	
LINC00636	CHR3	+	109084741	109130443	1	1	N	
CD47	CHR3	-	109244630	109292625	1	1	N	
IFT57	CHR3	-	109362348	109424107	1	1	N	
HHLA2	CHR3	+	109504021	109579816	1	1	N	
MYH15	CHR3	-	109581905	109730859	1	1	N	
KIAA1524	CHR3	-	109751407	109791181	1	1	N	
DZIP3	CHR3	+	109791026	109896383	1	1	N	
RETNLB	CHR3	-	109957175	109958820	1	1	N	
TRAT1	CHR3	+	110024320	110056404	1	1	N	
GUCA1C	CHR3	-	110109331	110155367	1	1	N	
MORC1	CHR3	-	110159776	110319683	1	1	N	
FLJ22763	CHR3	+	110338250	110351641	1	1	N	
LINC00488	CHR3	+	110379701	110386798	1	1	N	
DPPA2	CHR3	-	110495324	110518054	1	1	N	
DPPA4	CHR3	-	110527677	110539109	1	1	N	
FLJ25363	CHR3	+	110611526	110696704	1	1	N	
PVRL3-AS1	CHR3	-	112246852	112271496	1	1	N	
PVRL3	CHR3	+	112273295	112395706	1	1	N	
CD96	CHR3	+	112743615	112853896	1	1	N	
ZBED2	CHR3	-	112794436	112796872	1	1	N	
PLCXD2	CHR3	+	112876212	113047984	1	1	N	PHLDB2 CHR3 + 112934016 113178054;
PHLDB2	CHR3	+	112934016	113178054	1	1	N	PLCXD2 CHR3 + 112876212 113047984;
ABHD10	CHR3	+	113180517	113194900	1	1	N	
TAGLN3	CHR3	+	113200275	113215425	1	1	N	
TMPRSS7	CHR3	+	113241154	113282806	1	1	N	
C3orf52	CHR3	+	113287871	113319763	1	1	N	MIR567 CHR3 + 113314337 113314435;
MIR567	CHR3	+	113314337	113314435	1	1	N	C3orf52 CHR3 + 113287871 113319763;
GCSAM	CHR3	-	113322377	113334842	1	1	N	
SLC9C1	CHR3	-	113342441	113495764	1	1	N	
CD200	CHR3	+	113534605	113564348	1	1	N	
BTLA	CHR3	-	113665502	113701098	1	1	N	
ATG3	CHR3	-	113734048	113763175	1	1	N	
SLC35A5	CHR3	+	113763584	113785693	1	1	N	
CCDC80	CHR3	-	113806098	113842667	1	1	N	
CD200R1L	CHR3	-	114017245	114047487	1	1	N	
CD200R1	CHR3	-	114124221	114176627	1	1	N	
GTPBP8	CHR3	+	114192489	114202911	1	1	N	
C3orf17	CHR3	-	114203981	114221245	1	1	N	
BOC	CHR3	+	114414064	114488995	1	1	N	
WDR52	CHR3	-	114488466	114643051	1	1	N	
WDR52-AS1	CHR3	+	114605534	114635529	1	1	N	
SPICE1	CHR3	-	114644254	114716724	1	1	N	
SIDT1	CHR3	+	114733907	114831112	1	1	N	MIR4446 CHR3 + 114796412 114796479;
MIR4446	CHR3	+	114796412	114796479	1	1	N	SIDT1 CHR3 + 114733907 114831112;
KIAA2018	CHR3	-	114849922	114898183	1	1	N	
NAA50	CHR3	-	114917996	114947810	1	1	N	
ATP6V1A	CHR3	+	114948555	115013595	1	1	N	
GRAMD1C	CHR3	+	115040370	115148711	1	1	N	
ZDHHC23	CHR3	+	115149437	115164517	1	1	N	
KIAA1407	CHR3	-	115165673	115258150	1	1	N	
QTRTD1	CHR3	+	115258271	115289958	1	1	N	
DRD3	CHR3	-	115330246	115380589	1	1	N	
ZNF80	CHR3	-	115436169	115439115	1	1	N	
TIGIT	CHR3	+	115495522	115511825	1	1	N	
MIR568	CHR3	-	115518011	115518106	1	1	N	
ZBTB20	CHR3	-	115539636	116348817	1	1	N	MIR4796 CHR3 - 115944981 115945062;
ZBTB20-AS1	CHR3	+	115553347	115590515	1	1	N	
MIR4796	CHR3	-	115944981	115945062	1	1	N	ZBTB20 CHR3 - 115539636 116348817;
GAP43	CHR3	+	116824840	116923024	1	1	N	
LSAMP	CHR3	-	117003899	117647075	1	1	N	
LSAMP-AS3	CHR3	+	117911324	117918577	1	1	N	
IGSF11	CHR3	-	120102168	120347588	1	1	N	
IGSF11-AS1	CHR3	+	120144612	120149778	1	1	N	
C3orf30	CHR3	+	120347686	120352992	1	1	N	
UPK1B	CHR3	+	120375114	120406690	1	1	N	
B4GALT4	CHR3	-	120413278	120442442	1	1	N	
ARHGAP31	CHR3	+	120495909	120621013	1	1	N	
TMEM39A	CHR3	-	120632390	120665161	1	1	N	
POGLUT1	CHR3	+	120670474	120696244	1	1	N	
TIMMDC1	CHR3	+	120700057	120725815	1	1	N	
CD80	CHR3	-	120725829	120761171	1	1	N	
ADPRH	CHR3	+	120781212	120791482	1	1	N	
PLA1A	CHR3	+	120799384	120831348	1	1	N	
POPDC2	CHR3	-	120843597	120862094	1	1	N	
COX17	CHR3	-	120871061	120878933	1	1	N	
MAATS1	CHR3	+	120904558	120968639	1	1	N	
NR1I2	CHR3	+	120982020	121020022	1	1	N	
GSK3B	CHR3	-	121023491	121295954	1	1	N	
GPR156	CHR3	-	121367017	121445832	1	1	N	
LRRC58	CHR3	-	121526265	121550876	1	1	N	
FSTL1	CHR3	-	121595750	121652608	1	1	N	MIR198 CHR3 - 121597204 121597266;
MIR198	CHR3	-	121597204	121597266	1	1	N	FSTL1 CHR3 - 121595750 121652608;
NDUFB4	CHR3	+	121797817	121803948	1	1	N	
HGD	CHR3	-	121829704	121884108	1	1	N	
RABL3	CHR3	-	121888217	121944074	1	1	N	
GTF2E1	CHR3	+	121944247	121984606	1	1	N	
STXBP5L	CHR3	+	122109739	122626298	1	1	N	
POLQ	CHR3	-	122632962	122747543	1	1	N	
ARGFX	CHR3	+	122769467	122792159	1	1	N	
FBXO40	CHR3	+	122794859	122831829	1	1	N	
HCLS1	CHR3	-	122832935	122862481	1	1	N	
GOLGB1	CHR3	-	122864735	122951304	1	1	N	
IQCB1	CHR3	-	122971299	123036616	1	1	N	
EAF2	CHR3	+	123036723	123088063	1	1	N	
SLC15A2	CHR3	+	123095860	123145724	1	1	N	
ILDR1	CHR3	-	123188859	123223817	1	1	N	
CD86	CHR3	+	123256898	123322678	1	1	N	
CASR	CHR3	+	123385219	123488034	1	1	N	
CSTA	CHR3	+	123526700	123543505	1	1	N	
CCDC58	CHR3	-	123561125	123584764	1	1	N	
FAM162A	CHR3	+	123585712	123611651	1	1	N	
WDR5B	CHR3	-	123613389	123617572	1	1	N	
KPNA1	CHR3	-	123623437	123716476	1	1	N	
PARP9	CHR3	-	123729449	123766213	1	1	N	
DTX3L	CHR3	+	123765874	123776739	1	1	N	
PARP15	CHR3	+	123779138	123838226	1	1	N	
PARP14	CHR3	+	123882361	123932377	1	1	N	
HSPBAP1	CHR3	-	123941533	123995356	1	1	N	
DIRC2	CHR3	+	123996590	124082676	1	1	N	
LOC100129550	CHR3	+	124088049	124093953	1	1	N	
SEMA5B	CHR3	-	124110729	124230142	1	1	N	
PDIA5	CHR3	+	124268545	124363643	1	1	N	
SEC22A	CHR3	+	124403463	124475672	1	1	N	
ADCY5	CHR3	-	124483832	124650082	1	1	N	
PTPLB	CHR3	-	124696052	124786614	1	1	N	
MYLK-AS1	CHR3	+	124787092	124832356	1	1	N	
MYLK	CHR3	-	124813832	125085839	1	1	N	
CCDC14	CHR3	-	125114963	125162945	1	1	N	
ROPN1	CHR3	-	125170568	125192889	1	1	N	
KALRN	CHR3	+	125296247	125922726	1	1	N	MIR5002 CHR3 + 125334465 125334562;
MIR5002	CHR3	+	125334465	125334562	1	1	N	KALRN CHR3 + 125296247 125922726;
UMPS	CHR3	+	125931902	125950809	1	1	N	
ITGB5	CHR3	-	125964484	126088834	1	1	N	
MUC13	CHR3	-	126106978	126136285	1	1	N	
HEG1	CHR3	-	126167243	126257492	1	1	N	
SLC12A8	CHR3	-	126284169	126414299	1	1	N	MIR5092 CHR3 - 126352998 126353086;
MIR5092	CHR3	-	126352998	126353086	1	1	N	SLC12A8 CHR3 - 126284169 126414299;
ZNF148	CHR3	-	126427202	126576888	1	1	N	
SNX4	CHR3	-	126648183	126721748	1	1	N	
OSBPL11	CHR3	-	126730391	126797071	1	1	N	
MIR548I1	CHR3	-	126991936	126992085	1	1	N	
FAM86JP	CHR3	+	127118133	127131557	1	1	N	
ALG1L	CHR3	-	127130807	127138577	1	1	N	
ROPN1B	CHR3	+	127170717	127184986	1	1	N	
SLC41A3	CHR3	-	127207889	127303081	1	1	N	
ALDH1L1	CHR3	-	127305093	127382719	1	1	N	
ALDH1L1-AS1	CHR3	+	127305172	127309602	1	1	N	
ALDH1L1-AS2	CHR3	+	127381597	127411701	1	1	N	
KLF15	CHR3	-	127544167	127558926	1	1	N	
CCDC37	CHR3	+	127596471	127638088	1	1	N	
ZXDC	CHR3	-	127639133	127677452	1	1	N	
UROC1	CHR3	-	127682697	127719306	1	1	N	
CHST13	CHR3	+	127725820	127744824	1	1	N	
C3orf22	CHR3	-	127751208	127760448	1	1	N	
TXNRD3NB	CHR3	-	127773311	127810088	1	1	N	TXNRD3 CHR3 - 127808584 127856657;
TXNRD3	CHR3	-	127808584	127856657	1	1	N	TXNRD3NB CHR3 - 127773311 127810088;
NUP210P1	CHR3	+	127863613	127873472	1	1	N	
CHCHD6	CHR3	+	127905752	128161953	1	1	N	
PLXNA1	CHR3	+	128190126	128238925	1	1	N	
TPRA1	CHR3	-	128774597	128792258	1	1	N	
MCM2	CHR3	+	128799942	128823968	1	1	N	
PODXL2	CHR3	+	128830728	128874342	1	1	N	
ABTB1	CHR3	+	128874470	128882459	1	1	N	
MGLL	CHR3	-	128890594	129024783	1	1	N	
KBTBD12	CHR3	+	129124591	129189204	1	1	N	
SEC61A1	CHR3	+	129253901	129273216	1	1	N	
RUVBL1	CHR3	-	129282489	129325361	1	1	N	
EEFSEC	CHR3	+	129355002	129610179	1	1	N	
DNAJB8	CHR3	-	129663964	129668781	1	1	N	
DNAJB8-AS1	CHR3	+	129665126	129673850	1	1	N	
GATA2	CHR3	-	129680954	129694720	1	1	N	
LOC90246	CHR3	+	129709367	129712119	1	1	N	
C3orf27	CHR3	-	129773532	129777619	1	1	N	
RPN1	CHR3	-	129821502	129852409	1	1	N	
RAB7A	CHR3	+	129927668	130016331	1	1	N	
LOC653712	CHR3	-	130063040	130073074	1	1	N	
ACAD9	CHR3	+	130081022	130114647	1	1	N	
KIAA1257	CHR3	-	130172471	130195676	1	1	N	
CCDC48	CHR3	+	130203161	130242275	1	1	N	
GP9	CHR3	+	130262334	130263943	1	1	N	
ISY1-RAB43	CHR3	-	130289101	130362763	1	1	N	ISY1 CHR3 - 130328948 130362763;RAB43 CHR3 - 130289101 130323683;
RAB43	CHR3	-	130289101	130323683	1	1	N	ISY1-RAB43 CHR3 - 130289101 130362763;
